site_id,sampling_date,time,flow_cond,temp,sp_cond,do_sat,do,ph,orp,turb,chlor,ssc,alk,doc_r5,doc_awberc,toc_r5,toc_awberc,f,cl,br,no3,o_po4,so4,nh3_n,din,tkn,tdp,tp,al_diss,ca,cu_diss,fe_diss,mg,mn_diss,k,na,zn_diss,al_tr,cu_tr,fe_tr,mn_tr,zn_tr
URB,3/8/07,11:34,base,1.17,2.48,105.1,14.73,7.86,262,0,,nd,290,21.6,,24.3,,,513,0.13,1.59,0.25,158,nd,0.4,nd,0.09,0.09,nd,171,2.52,nd,30.8,0.01,3.34,265,36.5,0.04,2.58,0.04,0.01,35.7
URB,4/10/07,11:55,base,6.01,1.64,140.6,17.35,8.32,123.4,0.3,,1.19,320,29.1,,28.3,,,280,0.12,0.22,0.25,175,nd,0.05,nd,0.09,0.11,nd,158,nd,nd,29.7,0.01,2.57,139,49.8,nd,nd,nd,0.01,42.8
URB,5/9/07,11:07,base,15,1.68,90.2,9.04,8.83,285.8,5.9,,4.62,350,30.6,,33,,,245,0.14,1.59,0.49,168,nd,0.35,0.17,0.14,0.16,nd,174,1.8,nd,32.3,0.07,3.35,144,47.3,0.19,nd,0.13,0.06,48.5
URB,6/13/07,11:15,base,18.4,2.1,39.8,3.68,7.69,166,7,,8.16,320,27.3,,21.3,,,433,0.17,0.36,1.28,71.6,0.09,0.2,0.52,0.47,0.31,0.06,135,nd,0.06,26.2,0.84,5.48,230,21.4,0.44,nd,0.48,0.84,18.5
URB,7/18/07,0:00,base,,,,,,,,,5.6,280,19.4,,16.5,,,411,0.15,0.31,0.98,55.6,0.2,0.05,0.92,0.34,0.38,nd,109,1.78,nd,20.4,0.51,5.45,233,8.68,0.18,1.69,0.27,0.59,14.2
URB,8/1/07,13:18,base,22.82,2.26,62,5.28,7.91,226.9,7.4,,14.34,310,18.5,,20.3,,,490,0.16,0.15,0.91,54.2,0.18,nd,0.58,0.34,0.44,nd,118,1.9,16.8,22.1,1.28,5.86,266,13.4,0.36,1.76,0.63,1.37,15.2
URB,9/4/07,dry,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URB,11/5/07,9:52,base,7.44,2.25,49.2,5.83,7.17,-203,1.6,,4.74,260,20,,13.6,,,430,0.12,0.15,0.55,209,nd,0.08,0.26,0.11,0.12,nd,143,3.87,0.05,25.1,0.23,6.19,235,40.9,0.04,4.56,0.12,0.23,50.3
URB,2/11/08,12:33,base,2.09,1.81,73.6,10.05,8.38,1.96,1.7,,4,250,3,,3.8,,,410,0.09,3.37,0.29,134,nd,0.76,0.16,0.11,0.14,nd,146,3.5,nd,25.2,0.01,2.82,195,26.6,0.05,3.76,0.06,0.01,29.3
URB,3/25/08,11:30,base,3.61,1.45,116.5,15.26,7.79,-208.3,-0.4,,-0.78,250,3,,3.1,,,242,0.07,1.52,0.26,106,nd,0.36,0.13,0.12,0.11,nd,120,2.6,nd,19.5,0.01,2.18,146,19.6,0.03,2.86,0.05,0.01,20.1
URB,4/16/08,9:15,base,6.27,0.88,102,12.54,7.83,-159.7,-0.1,,-1.16,280,3.3,,3.4,,,187,0.09,0.46,0.22,133,nd,0.12,nd,0.09,0.1,0.05,131,1.6,0.02,22.9,0.01,2.13,113,7.9,0.08,1.69,0.04,0.01,8.61
URB,6/9/08,11:00,base,20.02,1.23,76.4,6.84,7.74,-78,16.2,,10.29,300,4.9,,5.3,,,175,0.11,1.19,0.46,127,nd,0.25,0.17,0.18,0.2,0.05,129,2.1,0.01,22.8,0.03,4.16,130,7.6,0.32,2.72,0.34,0.05,10.2
URB,7/30/08,9:15,base,18.86,1.51,,3.43,7.06,183.7,8,14.1,6.55,280,,,,,,274,0.11,0.33,1.04,56.6,0.07,0.05,0.62,0.37,0.49,nd,94.6,3.3,0.03,17,0.79,4.26,185,7.5,0.63,3.56,0.75,0.82,12.5
URB,8/12/08,13:53,base,17.78,1.59,74,7.04,7.15,329.6,10.2,,7.4,270,5.9,,6.1,,,280,0.08,0.33,0.94,63.3,nd,0.06,0.38,0.32,0.43,nd,102,3,0.01,17.9,0.41,4.18,196,nd,0.27,2.94,0.43,0.42,nd
URB,9/17/08,11:49,base,17.63,0.79,17.3,1.59,7.07,-39.7,9.9,,7.62,100,11.6,,12.6,,,,,,,,15,nd,17.7,2,2.11,nd,50.7,3.2,0.32,15.1,2.37,7.23,61.7,8.4,0.08,4.58,0.53,2.4,14.1
URB,10/15/08,13:53,base,16.35,1.78,42.1,4.1,7.07,263,6.4,,19.13,280,7.1,,7.3,,,334,0.16,0.8,1.12,90.6,1.62,0.32,2.75,0.45,0.59,0.22,112,3.2,0.58,24.2,1.82,7.07,218,14,0.21,2.48,0.67,1.82,9.63
URB,12/9/08,11:00,base,4.06,2,30.9,4.02,7.22,260,2.5,,6.74,270,7.1,7.64,8.4,8.01,,427,0.14,0.99,0.95,59.7,7.7,0.3,8.53,0.4,0.48,nd,102,3.1,0.07,26.1,2.1,6.67,224,13.7,0.02,1.19,0.24,2.16,12.4
URB,1/26/09,,base,,,,,,,,,89.39,230,4,4.89,5.2,4.95,,652,0.18,3.35,0.15,222,0.06,0.69,0.58,0.08,0.3,nd,170,4.1,0.03,35.4,0.14,4.39,364,39.1,0.33,5.45,0.53,0.17,34.7
URB,2/24/09,9:30,base,-0.09,3.18,92.8,13.35,13.75,179.5,4,,-0.39,240,3.6,4.53,3.7,4.58,,856,0.18,2.21,0.18,186,nd,0.48,0.23,0.06,0.07,nd,182,4.1,0.04,35.4,0.06,3.78,450,24.6,nd,3.7,0.04,0.07,26.7
URB,3/17/09,13:48,base,9.74,2.49,136,15.3,7.96,293.4,3.5,,3.6,280,5.6,5.97,4.3,5.14,,508,0.15,0.18,0.22,185,,0.03,,,,nd,144,2.1,0.03,29.3,0.07,3.65,277,20.4,0.09,3.27,0.14,0.07,18.9
URB,4/27/09,10:52,base,16.53,1.53,115.5,11.2,7.99,307.5,-0.6,,1.48,280,4.4,4.61,4.3,4.29,,239,0.1,1.49,0.42,129,0.06,0.22,0.53,0.16,0.13,nd,127,3,0.03,23.2,0.07,2.91,148,21.4,0.03,nd,0.06,0.07,18.5
URB,5/21/09,13:45,base,16.69,1.13,66.4,6.15,6.91,87.3,2.6,,2.86,290,3.8,3.92,4.1,4.24,,257,0.12,1.28,0.53,135,nd,0.24,0.7,0.17,0.18,nd,151,2.6,0.02,27,0.12,3.8,180,nd,0.03,2.65,0.09,0.13,nd
URB,6/9/09,10:12,base,19.64,1.91,55,5.01,7.78,21.2,1.7,,1.96,310,5.1,5.52,5.3,5.2,,348,0.13,0.28,0.42,52.8,nd,0.19,0.77,0.21,0.26,0.05,134,nd,0.02,25.5,0.33,4.41,228,23.7,0.1,nd,0.18,0.32,25
URB,7/16/09,7:51,base,20.74,1.88,,3.37,7.84,-116,5.8,4.7,7.33,300,4.3,7.02,4.2,6.36,,373,0.2,0.4,0.64,59.9,0.09,nd,0.7,0.38,0.49,nd,116,nd,0.04,23.8,0.78,4.57,214,25.2,0.11,nd,0.42,23.7,24.9
URB,9/14/09,11:29,base,15.49,1.96,55.7,5.53,7.78,191,4.1,,6.38,290,5.4,5.97,5.4,5.55,,336,nd,0.46,0.47,115,0.05,0.07,0.86,0.25,0.35,nd,129,2.8,0.02,23.8,0.56,4.41,236,6.4,0.06,3.04,0.43,0.58,nd
URB,10/6/09,10:16,base,11.41,0.04,72,7.85,9.19,40.8,-0.4,,2.01,290,5.2,5.06,5.4,5,,249,nd,0.85,nd,123,nd,0.18,0.73,0.19,0.25,nd,130,2.4,0.03,24.3,0.19,3.76,176,7.8,nd,2.9,0.17,0.2,7.93
URB,12/7/09,,base,3.04,1.8,75.9,10.14,7.72,70.1,-1.2,2.8,-6.47,330,,12.59,,11.92,0.29,206,0.21,0.22,nd,182,n,0.07,,0.33,0.1,0.08,166,1.6,0.02,34.6,0.02,3.25,128,30.8,nd,nd,nd,0.02,30.2
URB,2/1/10,12:02,base,0.09,2.72,97.5,14.08,7.6,59,-0.9,-0.3,-3.7,340,2.8,,2.7,,,472,0.22,2.33,nd,168,nd,0.59,0.6,n,n,0.07,175,2.1,0.01,33.3,0.02,2.91,256,49.9,0.1,3.27,0.04,0.02,41.9
URB,3/17/10,13:30,base,9.65,1.84,112.1,12.67,8,80.1,3.2,,8.13,330,3.8,3.3,3.6,3.11,,310,n,1.03,n,124,n,0.26,0.73,0.07,0.08,0.06,137,2.4,0.01,24.5,0.01,2.74,199,43,0.2,2.81,0.15,0.02,43.5
URB,4/1/10,9:17,base,9.12,1.57,93.8,10.76,7.33,2.6,4.7,,12.92,340,,3.3,,3.2,,238,n,0.92,n,130,n,0.24,0.64,0.1,0.15,0.08,141,1.7,0.02,24.7,0.02,2.5,151,37.9,0.22,144,0.17,0.02,38.4
URB,5/25/10,9:34,base,17.38,1.1,86.1,8.23,7.97,144,13.9,3.7,9.33,340,,4.27,,4.08,,254,n,1.22,0.41,147,n,0.29,0.63,0.12,0.17,,,,,,,,,,,,,,
URB,7/6/10,10:10,base,21.11,1.91,75.4,6.66,7.83,251.5,2.1,,-0.8,350,,82.99,,82.8,,,,,,,nd,0.23,0.73,0.21,0.29,0.04,139,4.3,0.02,26,0.18,4.52,181,nd,0.24,4.28,0.37,0.23,nd
URB,8/4/10,11:41,base,24.4,2.45,26.8,2.23,7.74,307.5,2.3,,-8.22,330,,5.9,,5.71,,,,,,,,,,,,0.12,130,4,0.16,23.4,0.35,5.05,282,nd,0.1,3.84,0.27,0.33,nd
URB,7/12/05,21:00,storm,,,,,,,,,7.5,290,11,,15,,,443,0.18,1.25,0.83,101,nd,0.31,0.83,0.22,0.26,nd,140,nd,nd,27.2,0.04,6.15,238,nd,0.11,nd,0.2,0.04,nd
URB,7/13/05,0:00,storm,,,,,,,,,7.5,290,6,,10,,,437,0.14,1.25,0.84,99.5,nd,0.3,0.54,0.21,0.23,nd,142,nd,nd,27.2,0.04,6.19,236,nd,nd,nd,0.16,0.05,nd
URB,7/13/05,2:00,storm,,,,,,,,,11.2,280,8.9,,13,,,441,0.14,1.68,0.88,99.9,nd,0.41,0.48,0.21,0.25,nd,140,nd,nd,27.2,0.03,6.24,239,nd,0.31,nd,0.5,0.06,nd
URB,7/13/05,3:00,storm,,,,,,,,,248,190,12,,15,,,301,0.13,6.03,0.81,69.7,0.07,1.33,2.04,0.21,0.81,nd,95.2,nd,0.05,19.1,0.02,6.45,177,nd,5.86,10.4,8.4,0.44,43.5
URB,7/13/05,4:00,storm,,,,,,,,,178,140,12,,13,,,166,0.09,3.21,0.72,62.9,0.12,1.31,1.97,0.2,0.97,nd,61.6,nd,0.08,12.9,0.02,5.22,105,nd,5.17,12.8,7.11,0.3,48.3
URB,7/13/05,6:00,storm,,,,,,,,,160,110,11,,14,,,89.7,0.06,4.36,0.66,40.7,nd,0.94,1.88,0.2,0.6,nd,38.2,nd,0.14,7.49,0.01,3.99,64.7,nd,5.36,9.28,6.85,0.2,nd
URB,7/13/05,8:00,storm,,,,,,,,,47.9,120,10,,12,,,102,0.07,4.02,0.69,45.4,nd,0.9,1.28,0.18,0.36,nd,43.2,nd,0.13,7.96,0.01,3.47,74.3,nd,2.97,6.44,3.5,0.09,nd
URB,7/13/05,10:00,storm,,,,,,,,,45.2,150,8.6,,12,,,134,0.07,3.71,0.7,52.2,nd,0.79,0.86,0.17,0.33,nd,53.3,nd,0.1,9.61,0.01,3.62,94,nd,2.1,5.28,2.47,0.06,nd
URB,8/29/05,20:00,storm,,,,,,,,,15.8,250,11,,13,,,259,0.12,0.15,1.17,75.2,0.93,0.04,2.3,0.33,0.43,nd,89.4,3.85,0.02,18.9,1.3,8.52,175,22.2,0.33,3.84,0.55,1.52,32.1
URB,8/30/05,11:00,storm,21.3,0.52,106.8,9.45,7.78,172,133.2,,131,76,6.5,,7.3,,,50.5,0.02,4.6,0.82,25.1,0.08,1.01,1.31,0.23,0.62,nd,25.1,5.06,0.04,4.05,0.01,2.81,42.4,7.12,4.84,11.6,6.41,0.21,42
URB,8/30/05,13:00,storm,,,,,,,,,96.7,70,5.6,,6.5,,,37.6,nd,3.25,0.66,21.7,0.08,0.7,0.92,0.19,0.44,0.04,21.8,4.65,0.05,3.23,0,2.19,33.6,10.2,3.92,8.29,4.8,0.11,25.8
URB,8/30/05,15:00,storm,,,,,,,,,128,67,5.8,,6.4,,,32,nd,3.39,0.59,22.4,nd,0.73,1.04,0.17,0.47,nd,22.6,3.7,0.04,3.2,0,1.96,28.8,5.27,4.41,10.1,5.63,0.14,34.9
URB,8/30/05,16:00,storm,,,,,,,,,218,65,5.7,,6.3,,,27.1,nd,3.69,0.56,22.5,nd,0.81,1.38,0.16,0.64,0.03,22.8,3.26,0.04,3.07,0,1.99,24.5,4.89,6.07,10.3,7.87,0.24,41.1
URB,8/30/05,18:00,storm,,,,,,,,,74.5,86,6.6,,7.2,,,39,nd,4.75,0.55,29.9,0.08,1.05,1.12,0.17,0.38,0.04,31.3,3.62,0.05,4.28,0,2.26,31.3,6.29,3.38,8.27,4.06,0.09,26.2
URB,8/30/05,20:00,storm,,,,,,,,,64.4,96,6.8,,7.9,,,23.3,0.02,5.42,0.59,37.5,nd,1.17,0.86,0.18,0.35,0.03,39.7,6.76,0.05,5.52,0,2.59,39.1,6.76,2.68,10.4,3.11,0.07,27.3
URB,8/30/05,23:00,storm,,,,,,,,,33,130,7.3,,7.6,,,65.1,0.02,5.68,0.61,47.2,0.05,3.68,0.86,0.18,0.28,nd,50.6,4.98,0.05,7.36,0,2.81,52.6,8.89,1.68,7.76,1.9,0.04,20.8
URB,8/31/05,1:00,storm,,,,,,,,,16.5,150,7.9,,8.5,,,82.9,0.03,5.46,0.66,58.7,0.05,3.09,0.84,0.2,0.26,nd,60.7,5.54,0.05,9.15,0.01,3.22,67.6,9.09,0.98,8.97,1.16,0.03,50.7
URB,8/31/05,3:00,storm,,,,,,,,,14.4,170,6.4,,8.8,,,103,0.04,5.02,0.72,69.6,nd,1.16,0.78,0.22,0.26,nd,69.3,4.4,0.04,11.3,0.01,3.44,80,9.2,0.76,8.65,0.95,0.04,15.1
URB,8/31/05,5:00,storm,,,,,,,,,206,98,6,,7.9,,,36.2,nd,3.16,0.5,29.8,0.12,0.71,1.46,0.16,0.63,0.03,34.7,4.52,0.05,4.86,0,2.28,32.8,7.78,6.08,18.1,7.96,0.24,71.8
URB,4/18/06,9:30,storm,10.58,1.05,93.3,,7.73,198,3.5,,nd,270,14.3,,14.5,,,103,0.06,0.87,0.38,93.6,nd,0.2,0.8,0.16,0.23,nd,115,3.38,nd,19.8,0.01,2.38,71.3,10.2,0.12,3.06,0.14,0.01,11
URB,7/11/06,12:00,storm,,,,,,,,,nd,260,9.8,,16,,,32,0.16,0.04,0.91,51.6,nd,nd,0.91,0.28,0.3,nd,99.2,2.01,nd,24.9,0.01,6.59,197,21.6,0.14,2.8,0.22,0.27,16.1
URB,7/11/06,15:00,storm,,,,,,,,,57.8,180,13.5,,18.8,,,164,0.08,10.4,0.9,70.1,nd,2.23,1.23,0.23,0.37,nd,76.4,4.79,0.05,15,0.05,5.41,113,12,4.31,7.7,2.99,0.18,26.4
URB,7/11/06,16:00,storm,,,,,,,,,38.5,140,12,,16.1,,,129,0.13,8.04,0.84,55.1,nd,1.74,1.1,0.54,0.32,nd,59.2,4.93,0.08,11.6,0.01,4.37,88.6,11.1,2.46,6.75,1.96,0.08,18.1
URB,7/11/06,19:00,storm,,,,,,,,,24.5,160,11,,13.5,,,147,0.11,6.11,0.82,54.8,nd,1.32,0.81,0.2,0.27,nd,64,4.46,0.03,12.3,0.01,4.13,99.1,12.8,1.55,5.18,1.25,0.05,25.4
URB,7/12/06,1:00,storm,,,,,,,,,9.6,230,9.4,,15.8,,,207,0.18,1.88,0.86,64,nd,0.41,0.57,0.22,0.25,nd,86.7,3,nd,17.2,0.06,4.89,139,15.8,0.5,3.55,0.47,0.12,13.8
URB,7/12/06,4:00,storm,,,,,,,,,5.8,240,9.3,,14.4,,,217,0.09,1.06,0.93,65.6,nd,0.24,0.54,0.25,0.61,nd,91.2,3.34,nd,18.4,0.06,5.13,148,13.6,0.25,2.93,0.26,0.12,14.7
URB,7/12/06,7:00,storm,,,,,,,,,10.4,250,9.1,,18.4,,,225,0.24,0.62,0.96,65.3,nd,0.13,0.61,0.25,0.26,nd,93.2,3.21,nd,18.7,0.12,5.28,152,14.4,0.36,3.73,0.3,0.19,15.7
URB,7/12/06,10:00,storm,,,,,,,,,131,80,8.3,,12.3,,,56.8,0.12,3.84,0.61,23.5,nd,0.83,1.27,0.19,0.44,0.4,27.5,3.18,0.37,4.9,0.22,2.77,41.3,9.3,7.17,10.4,5.95,0.21,41.4
URB,9/12/06,6:20,storm,19.42,1.32,73.5,6.73,7.25,160,102.2,,116,210,19.1,,21.8,,,202,0.22,3.7,0.64,91.8,0.11,0.87,1.02,0.26,0.53,0.07,89.6,2.63,0.08,16.5,0.05,4.97,138,30.4,4.19,5.38,4.43,0.33,50.9
URB,9/12/06,7:30,storm,19.46,0.96,77.8,7.13,7.25,172,59,,67.4,160,18.8,,19.9,,,133,0.06,5.33,0.57,70.6,nd,1.27,0.8,0.21,0.39,nd,64.7,2.63,0.08,11.9,0.02,4.37,94.8,25.9,3.36,4.62,3.25,0.17,42.2
URB,9/12/06,11:30,storm,19.59,0.53,83.1,7.61,7.19,195,137,,300,110,14.6,,16.1,,,49.6,nd,3.6,0.51,35.3,nd,0.85,1.63,0.19,0.95,0.08,34.8,2.42,0.08,5.37,0.01,2.93,43.1,15,8.48,11.2,9.85,0.56,67
URB,9/12/06,13:30,storm,19.55,0.31,87.5,8.02,7.07,214,102.2,,96.5,79,14.1,,13.7,,,23.6,nd,4.05,0.56,26.2,0.12,0.96,1.26,0.21,0.44,0.06,31.1,nd,0.08,4.38,0,2.94,19.2,12.3,4.14,6.35,4.09,0.14,33.9
URB,9/12/06,19:30,storm,19.44,0.64,82.8,7.6,7.28,263,29.5,,18.7,160,17.3,,18,,,60.1,nd,5.94,0.46,55.8,nd,1.45,0.93,0.17,0.25,0.04,63.2,1.6,0.05,9.91,0.01,3.58,46.7,24.6,1.46,4.6,1.35,0.05,30.4
URB,9/13/06,1:30,storm,18.89,0.87,78.7,7.3,7.33,313,12,,8.8,210,16.6,,20,,,96.8,0.04,5.62,0.53,79.3,nd,1.29,0.6,0.19,0.21,nd,81.7,nd,0.02,13.5,0.01,3.84,71.5,27.2,0.77,2.99,0.75,0.04,32.9
URB,2/20/07,12:12,storm,-0.28,4.89,91,13.2,7.52,346,11.7,,10.66,190,21.2,,23.2,,,1380,0.3,5.04,0.34,112,0.62,1.17,1.25,0.13,0.18,nd,161,12.2,0.02,28.3,0.03,5.28,697,45.3,0.6,17.1,0.47,0.04,44.6
URB,3/1/07,10:06,storm,3.31,2,97,12.9,7.8,344,36,,,nd,13.9,,18.4,,,480,0.08,3.34,0.23,75.4,nd,0.73,0.49,0.12,0.2,0.11,102,2.15,0.21,17.1,0.01,2.68,227,23.3,2.25,3.63,1.49,0.03,26.4
URB,3/1/07,11:36,storm,3.6,1.64,101,13.3,7.85,326,42.5,,,nd,11.7,,16.7,,,357,0.08,3.4,0.27,63,nd,0.75,0.52,0.12,0.23,0.11,86,1.74,0.15,13.9,0.01,2.43,182,22.6,2.56,3.26,1.81,0.04,24.8
URB,3/1/07,14:22,storm,4.1,1.31,99,12.89,7.86,311,33.8,,,7.9,13.2,,16.9,,,291,0.06,3.69,0.29,63.3,nd,0.81,0.48,0.16,0.21,0.92,77.6,2.1,0.7,12.5,0.02,2.58,143,13.2,2.17,2.39,1.46,0.03,22.2
URB,3/14/07,8:55,storm,,,,,,,,,,300,15.9,,37.2,,,572,0.16,0.78,0.3,175,,,0.29,0.1,0.15,nd,172,2.67,nd,32.6,0.02,3.71,277,34.4,0.95,3.52,0.97,0.05,40.9
URB,3/14/07,20:58,storm,,,,,,,,,,260,19.3,,20,,,696,0.15,2.72,0.27,145,nd,0.59,0.13,0.11,0.17,0.09,150,4.32,0.06,27.1,0.03,3.59,346,48.6,1.95,5.24,1.48,0.05,58.4
URB,3/14/07,23:02,storm,,,,,,,,,,180,18.5,,17.8,,,433,0.1,3.37,0.28,91.3,nd,0.74,0.33,0.12,0.21,0.22,98.2,3.22,0.21,16.6,0.02,2.81,224,40.3,2.87,5.11,1.95,0.05,47.4
URB,3/15/07,12:40,storm,,,,,,,,,,150,17.5,,17.6,,,300,0.07,3.33,0.29,74.5,nd,0.75,0.61,0.16,0.3,0.73,82.1,3.01,0.59,14.1,0.02,2.67,161,35.9,5,4.84,3.12,0.06,43.5
URB,3/15/07,2:40,storm,,,,,,,,,,170,16.7,,15.7,,,282,0.07,3.5,0.3,77.3,nd,0.76,0.58,0.12,0.25,0.19,86.7,2.56,0.18,14.8,0.01,2.56,154,33.5,2.81,3.67,2.05,0.04,42.4
URB,4/3/07,17:00,storm,17.38,1.13,121.7,11.63,8.04,229,3,1.9,,300,18.6,,11.4,,,320,0.12,0.41,0.35,160,nd,0.09,0.26,0.11,0.14,0.07,151,2.12,nd,27.8,0.02,3.14,159,46,nd,nd,0.07,0.02,43.9
URB,4/3/07,19:00,storm,15.62,1.08,75.2,7.46,7.86,207,12.2,2.3,,280,19.5,,26.3,,,297,0.11,0.99,0.34,145,nd,0.22,0.52,0.11,0.15,0.05,137,1.95,nd,24.6,0.02,2.97,144,39.8,0.49,nd,0.36,0.03,45.8
URB,4/3/07,20:00,storm,15.42,0.33,92,9.19,7.87,173,687,27.9,,110,18.8,,24.1,,,86.6,0.03,2.36,0.47,37.1,0.11,0.53,3.31,0.16,2.06,0.06,38.8,3.08,0.07,5.91,0.01,2.02,49.4,15.1,19.1,23.5,26.9,0.9,127
URB,4/3/07,21:00,storm,14.67,0.24,93.8,9.53,7.76,187,317.5,18.6,,62,19.3,,18.4,,,66.2,nd,2.66,0.67,22,0.08,0.6,2.1,0.27,1.13,1.51,31,3.61,1,4.13,0.04,2.46,28,17.5,12.1,12.1,14.3,0.34,72
URB,4/4/07,2:00,storm,13.33,0.47,89.5,9.35,7.83,230,63.1,8.3,,170,18.9,,19,,,102,0.04,3.65,0.46,54.6,nd,0.85,0.79,0.15,0.31,0.05,70.3,1.64,0.07,9.9,0.01,2.32,54.2,22.1,4.18,nd,2.72,0.05,31.2
URB,6/19/07,10:40,storm,22.2,2.29,28.9,2.5,7.73,327,11.2,33.6,34.72,340,27.8,,23.4,,,488,0.2,0.13,1.41,60.6,0.21,nd,1.01,0.5,0.62,nd,148,1.63,0.02,28,0.93,5.92,253,16.3,0.61,2.04,0.63,16.1,
URB,6/19/07,16:00,storm,23.68,2.3,80.1,6.74,8.01,280,16.1,12.2,17.83,330,26,,21.3,,,467,0.19,0.36,1.24,60.8,nd,0.08,0.8,0.41,0.6,nd,144,1.85,nd,27.4,0.65,5.76,252,14.8,1.35,2.98,1.38,0.69,19.9
URB,7/19/07,13:43,storm,,,,,,,,,650.71,200,19.8,,16,,,281,0.09,5.1,0.8,40.7,0.08,1.14,3.89,0.28,1.93,0.03,72.2,3.72,0.04,14,0,4.93,165,8.27,13.4,21.7,20.5,1.6,107
URB,7/19/07,15:46,storm,,,,,,,,,224.43,68,11.5,,9.8,,,50,0.02,4.2,0.59,18.6,0.1,0.95,1.95,0.19,0.75,0.1,20.9,3.97,0.1,3.11,0,2.15,37.2,nd,7.31,13,8.08,0.28,49.3
URB,7/19/07,19:46,storm,,,,,,,,,62.56,130,14.9,,12.6,,,108,0.04,3.58,0.77,30.7,0.17,0.81,0.88,0.24,0.46,0.08,41,3.05,0.11,6.57,0,2.88,76.2,nd,3.6,6.35,3.42,0.09,18.5
URB,7/19/07,23:46,storm,,,,,,,,,12.78,180,16.9,,14.6,,,186,0.06,2.42,0.98,40.3,0.1,0.54,0.56,0.32,0.4,nd,60.9,2.65,0.04,9.95,0,3.7,123,5.64,0.95,3.72,1.02,0.06,9.89
URB,11/29/07,,storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URB,12/2/07,16:16,storm,,,,,,,,,2.7,250,18.2,,14.8,,,267,0.09,0.68,0.47,196,u,,0.25,0.14,0.16,0.08,134,u,0.1,24.8,0.07,4.64,164,57.9,u,u,0.02,0.07,0.06
URB,12/2/07,18:16,storm,,,,,,,,,120.93,65,18.7,,13.8,,,22.6,u,2.59,0.98,29.1,u,,1.39,0.31,0.75,4.2,32.1,3.8,4.38,5.2,0.16,3.15,15.9,39.3,0.08,u,0.1,0.04,0.02
URB,12/2/07,22:16,storm,,,,,,,,,14.18,110,17,,16.6,,,36,u,6.7,0.65,49.8,u,,0.86,0.2,0.31,1.87,47.8,6.5,1.31,7.8,0.05,2.75,24.7,43.1,0.05,7.1,0.09,0.02,0.04
URB,12/3/07,6:22,storm,,,,,,,,,6.71,170,14.5,,18.5,,,82.6,0.03,7.55,0.49,95.3,u,,0.49,0.13,0.18,0.63,80,5.1,0.46,13.8,0.02,2.75,55.8,47.9,u,4.2,0.04,0.02,0.06
URB,2/26/08,0:00,storm,,,,,,,,,4.07,230,42,,3.2,,,907,0.15,3.14,0.25,134,nd,0.67,0.22,0.1,0.09,nd,190,6.1,nd,33.3,0.02,3.2,439,34.2,nd,6.23,0.04,0.02,34.3
URB,2/26/08,0:00,storm,,,,,,,,,22.95,170,5.1,,6,,,977,0.14,4.06,0.23,92.9,nd,0.94,0.45,0.09,0.12,nd,145,7.9,0.02,23.6,0.03,2.91,472,34.1,0.89,11.1,0.98,0.05,39.2
URB,2/26/08,0:00,storm,,,,,,,,,54.62,140,6,,6.4,,,636,0.08,3.89,0.26,64.2,nd,0.89,0.68,0.11,0.19,0.49,102,6.6,0.48,16.2,0.03,2.59,323,29.7,1.88,10.4,2.1,0.08,38.9
URB,2/26/08,0:00,storm,,,,,,,,,49.1,120,5.7,,7,,,433,0.06,4,0.3,52.2,nd,0.94,0.63,0.11,0.21,nd,79.3,4.4,0.04,12.6,0.02,2.12,150,21.5,2.01,7.71,2.13,0.07,30.7
URB,2/26/08,0:00,storm,,,,,,,,,-23.84,140,5.6,,6,,,301,0.05,5.19,0.33,55.8,nd,1.19,0.41,0.1,0.16,nd,80.3,4.2,0.06,13,0.01,2.02,165,24.3,0.85,5.11,0.8,0.02,23.1
URB,3/27/08,2:00,storm,8.45,1.39,84,9.79,7.91,229,10,2.8,6.97,260,3.8,,3.6,,,236,0.08,0.92,0.19,118,nd,0.2,0.23,0.11,0.12,0.08,114,1.9,nd,19.1,0.01,2.44,153,7.6,0.16,3.26,0.16,0.01,7.5
URB,3/27/08,3:30,storm,8.07,1.1,90.3,10.64,7.96,210,79.4,5.7,60.9,210,5.2,,4.1,,,252,0.07,1.64,0.23,99.5,nd,0.37,0.47,0.11,0.25,0.06,99.1,2.8,0.02,16,0.01,2.24,151,7.1,1.59,4.87,2.08,0.09,17.6
URB,3/27/08,5:00,storm,7.32,0.35,93.1,11.2,7.85,218,285.5,12.2,275.61,120,8.4,,6.9,,,130,0.03,2.42,0.4,46.3,0.15,0.53,3.04,0.2,0.74,0.09,46.7,3.8,0.09,7.48,0.01,1.9,87.7,8,6.14,12.8,8.79,0.3,46.4
URB,3/27/08,6:30,storm,7.15,0.37,92.5,11.17,7.78,215,112.3,8.9,189.94,75,9.9,,7.2,,,41.6,nd,2.36,0.48,24.2,0.12,0.5,1.82,0.21,0.72,0.1,27.4,3.2,0.12,3.93,0.01,1.63,29,4.8,5.73,10.5,7.37,0.16,34.6
